Date,ItemID,City,AgeGroup,Gender,Category,StylePersona,PriceTier,UnitsSold
2025-08-29,33410,Pokhara,20-24,Female,Hoodies,American Streetwear,Mid,2
2025-08-29,33411,Pokhara,31-40,Male,Pants,K-Fashion Enthusiast,Mid,0
2025-08-29,33412,Biratnagar,20-24,Male,Cargo Pants,K-Fashion Enthusiast,Low,0
2025-08-29,33413,Biratnagar,20-24,Female,T-Shirts,Bohemian/Indie,Mid,1
2025-08-29,33414,Biratnagar,20-24,Female,Jackets,Classic Minimalist,Mid,0
2025-08-29,33415,Biratnagar,15-19,Male,Hoodies,K-Fashion Enthusiast,Low,3
2025-08-29,33416,Biratnagar,20-24,Female,Jackets,K-Fashion Enthusiast,Low,1
2025-08-29,33417,Biratnagar,20-24,Female,Pants,K-Fashion Enthusiast,Mid,1
2025-08-29,33418,Biratnagar,15-19,Female,T-Shirts,K-Fashion Enthusiast,Low,1
2025-08-29,33419,Biratnagar,15-19,Female,Hoodies,Classic Minimalist,Mid,0
2025-08-29,33420,Biratnagar,20-24,Male,T-Shirts,American Streetwear,Low,1
2025-08-29,33421,Biratnagar,20-24,Male,Crop Tops,Bohemian/Indie,Premium,1
2025-08-29,33422,Biratnagar,15-19,Male,Crop Tops,Bohemian/Indie,Low,3
2025-08-29,33423,Biratnagar,15-19,Male,T-Shirts,Bohemian/Indie,Mid,1
2025-08-29,33424,Biratnagar,20-24,Female,Pants,Bohemian/Indie,Mid,0
2025-08-29,33425,Biratnagar,20-24,Female,Crop Tops,Classic Minimalist,Mid,0
2025-08-29,33426,Bharatpur,20-24,Female,T-Shirts,Classic Minimalist,Low,0
2025-08-29,33427,Bharatpur,15-19,Female,Crop Tops,K-Fashion Enthusiast,Mid,1
2025-08-29,33428,Bharatpur,25-30,Female,Pants,Bohemian/Indie,Mid,0
2025-08-29,33429,Bharatpur,20-24,Male,T-Shirts,Bohemian/Indie,Low,2
2025-08-29,33430,Bharatpur,20-24,Male,Cargo Pants,Classic Minimalist,Low,1
2025-08-29,33431,Bharatpur,20-24,Female,T-Shirts,American Streetwear,Mid,3
2025-08-29,33432,Bharatpur,20-24,Female,T-Shirts,K-Fashion Enthusiast,Low,1
2025-08-29,33433,Bharatpur,20-24,Non-binary,Hoodies,K-Fashion Enthusiast,Mid,1
2025-08-29,33434,Bharatpur,20-24,Non-binary,Crop Tops,K-Fashion Enthusiast,Low,2
2025-08-29,33435,Bharatpur,25-30,Male,Pants,K-Fashion Enthusiast,Mid,0
2025-08-29,33436,Bharatpur,20-24,Male,Hoodies,Classic Minimalist,Low,2
2025-08-29,33437,Bharatpur,20-24,Male,T-Shirts,American Streetwear,Low,2
2025-08-30,33438,Kathmandu,20-24,Male,Crop Tops,K-Fashion Enthusiast,Low,2
2025-08-30,33439,Kathmandu,15-19,Female,Cargo Pants,Classic Minimalist,Low,0
2025-08-30,33440,Kathmandu,20-24,Non-binary,Pants,American Streetwear,Mid,0
2025-08-30,33441,Kathmandu,15-19,Female,Cargo Pants,K-Fashion Enthusiast,Mid,3
2025-08-30,33442,Kathmandu,20-24,Female,T-Shirts,Classic Minimalist,Mid,2
2025-08-30,33443,Kathmandu,20-24,Female,Hoodies,K-Fashion Enthusiast,Low,7
2025-08-30,33444,Kathmandu,15-19,Male,Pants,K-Fashion Enthusiast,Low,0
2025-08-30,33445,Kathmandu,15-19,Female,Pants,Bohemian/Indie,Premium,2
2025-08-30,33446,Kathmandu,25-30,Female,Cargo Pants,Classic Minimalist,Mid,4
2025-08-30,33447,Kathmandu,25-30,Female,T-Shirts,Classic Minimalist,Low,3
2025-08-30,33448,Kathmandu,20-24,Female,Hoodies,American Streetwear,Mid,5
2025-08-30,33449,Kathmandu,25-30,Female,Crop Tops,K-Fashion Enthusiast,Low,3
2025-08-30,33450,Kathmandu,20-24,Female,Pants,K-Fashion Enthusiast,Low,4
2025-08-30,33451,Kathmandu,20-24,Female,T-Shirts,Classic Minimalist,Low,0
2025-08-30,33452,Kathmandu,20-24,Female,Pants,American Streetwear,Low,2
2025-08-30,33453,Kathmandu,20-24,Male,T-Shirts,American Streetwear,Premium,6
2025-08-30,33454,Kathmandu,20-24,Female,Jackets,Bohemian/Indie,Low,0
2025-08-30,33455,Kathmandu,20-24,Male,T-Shirts,Classic Minimalist,Low,6
2025-08-30,33456,Kathmandu,20-24,Male,Hoodies,Bohemian/Indie,Low,6
2025-08-30,33457,Kathmandu,25-30,Female,T-Shirts,K-Fashion Enthusiast,Mid,3
2025-08-30,33458,Kathmandu,25-30,Female,Jackets,American Streetwear,Low,2
2025-08-30,33459,Kathmandu,25-30,Female,Crop Tops,American Streetwear,Mid,3
2025-08-30,33460,Kathmandu,20-24,Female,T-Shirts,American Streetwear,Low,3
2025-08-30,33461,Kathmandu,20-24,Female,Pants,Bohemian/Indie,Mid,1
2025-08-30,33462,Kathmandu,31-40,Male,Cargo Pants,K-Fashion Enthusiast,Low,1
2025-08-30,33463,Kathmandu,31-40,Male,Crop Tops,Classic Minimalist,Mid,3
2025-08-30,33464,Kathmandu,20-24,Male,Jackets,K-Fashion Enthusiast,Mid,0
2025-08-30,33465,Kathmandu,20-24,Female,Cargo Pants,Bohemian/Indie,Low,4
2025-08-30,33466,Kathmandu,20-24,Female,Pants,K-Fashion Enthusiast,Mid,0
2025-08-30,33467,Lalitpur,31-40,Female,T-Shirts,Bohemian/Indie,Mid,1
2025-08-30,33468,Lalitpur,31-40,Female,Pants,Classic Minimalist,Low,0
2025-08-30,33469,Lalitpur,20-24,Female,Cargo Pants,K-Fashion Enthusiast,Low,1
2025-08-30,33470,Lalitpur,20-24,Male,Pants,Bohemian/Indie,Premium,0
2025-08-30,33471,Lalitpur,20-24,Female,Hoodies,Classic Minimalist,Low,3
2025-08-30,33472,Lalitpur,25-30,Male,Pants,Bohemian/Indie,Low,1
2025-08-30,33473,Lalitpur,31-40,Male,Cargo Pants,Classic Minimalist,Low,0
2025-08-30,33474,Lalitpur,31-40,Male,T-Shirts,Bohemian/Indie,Mid,0
2025-08-30,33475,Lalitpur,25-30,Male,Pants,K-Fashion Enthusiast,Low,0
2025-08-30,33476,Lalitpur,25-30,Male,Hoodies,Classic Minimalist,Premium,2
2025-08-30,33477,Lalitpur,25-30,Male,Pants,K-Fashion Enthusiast,Mid,2
2025-08-30,33478,Lalitpur,15-19,Female,Jackets,Bohemian/Indie,Low,1
2025-08-30,33479,Lalitpur,15-19,Female,T-Shirts,Bohemian/Indie,Mid,4
2025-08-30,33480,Pokhara,20-24,Male,Jackets,American Streetwear,Premium,0
2025-08-30,33481,Pokhara,20-24,Male,Cargo Pants,Classic Minimalist,Low,0
2025-08-30,33482,Pokhara,15-19,Female,Cargo Pants,American Streetwear,Mid,0
2025-08-30,33483,Pokhara,20-24,Male,Crop Tops,Bohemian/Indie,Low,0
2025-08-30,33484,Pokhara,20-24,Male,T-Shirts,Classic Minimalist,Low,1
2025-08-30,33485,Pokhara,15-19,Male,T-Shirts,Bohemian/Indie,Low,3
2025-08-30,33486,Pokhara,20-24,Male,Pants,Classic Minimalist,Premium,0
2025-08-30,33487,Pokhara,20-24,Male,Jackets,American Streetwear,Low,0
2025-08-30,33488,Pokhara,20-24,Male,Hoodies,Bohemian/Indie,Low,2
2025-08-30,33489,Pokhara,15-19,Female,T-Shirts,Bohemian/Indie,Low,1
2025-08-30,33490,Pokhara,15-19,Female,Cargo Pants,American Streetwear,Mid,2
2025-08-30,33491,Pokhara,20-24,Male,Hoodies,Classic Minimalist,Low,1
2025-08-30,33492,Biratnagar,20-24,Male,Jackets,K-Fashion Enthusiast,Low,2
2025-08-30,33493,Biratnagar,20-24,Male,Hoodies,Bohemian/Indie,Mid,1
2025-08-30,33494,Biratnagar,25-30,Non-binary,Pants,American Streetwear,Low,1
2025-08-30,33495,Biratnagar,25-30,Non-binary,Cargo Pants,American Streetwear,Low,1
2025-08-30,33496,Biratnagar,31-40,Female,T-Shirts,American Streetwear,Mid,0
2025-08-30,33497,Biratnagar,25-30,Male,T-Shirts,American Streetwear,Mid,1
2025-08-30,33498,Biratnagar,20-24,Male,T-Shirts,Bohemian/Indie,Mid,1
2025-08-30,33499,Biratnagar,20-24,Male,Cargo Pants,American Streetwear,Low,1
2025-08-30,33500,Biratnagar,20-24,Female,T-Shirts,Bohemian/Indie,Low,1
2025-08-30,33501,Biratnagar,20-24,Female,Jackets,K-Fashion Enthusiast,Mid,0
2025-08-30,33502,Biratnagar,15-19,Female,Hoodies,Bohemian/Indie,Mid,1
2025-08-30,33503,Biratnagar,25-30,Female,Crop Tops,Bohemian/Indie,Low,2
2025-08-30,33504,Bharatpur,20-24,Male,Cargo Pants,Classic Minimalist,Low,0
2025-08-30,33505,Bharatpur,20-24,Male,Pants,K-Fashion Enthusiast,Mid,0
2025-08-30,33506,Bharatpur,25-30,Male,Crop Tops,Classic Minimalist,Mid,2
2025-08-30,33507,Bharatpur,25-30,Male,Cargo Pants,K-Fashion Enthusiast,Low,0
2025-08-30,33508,Bharatpur,25-30,Male,T-Shirts,American Streetwear,Low,0
2025-08-30,33509,Bharatpur,25-30,Male,Cargo Pants,K-Fashion Enthusiast,Low,1
2025-08-30,33510,Bharatpur,25-30,Male,Pants,K-Fashion Enthusiast,Premium,0
2025-08-30,33511,Bharatpur,20-24,Male,T-Shirts,Classic Minimalist,Mid,4
2025-08-30,33512,Bharatpur,20-24,Male,Jackets,Bohemian/Indie,Low,0
2025-08-30,33513,Bharatpur,20-24,Female,T-Shirts,K-Fashion Enthusiast,Mid,0
2025-08-31,33514,Kathmandu,15-19,Male,Jackets,K-Fashion Enthusiast,Mid,1
2025-08-31,33515,Kathmandu,31-40,Female,Cargo Pants,K-Fashion Enthusiast,Low,0
2025-08-31,33516,Kathmandu,20-24,Male,Pants,K-Fashion Enthusiast,Low,1
2025-08-31,33517,Kathmandu,15-19,Male,Pants,Bohemian/Indie,Mid,1
2025-08-31,33518,Kathmandu,15-19,Male,Cargo Pants,American Streetwear,Low,2
2025-08-31,33519,Kathmandu,15-19,Male,Hoodies,American Streetwear,Low,7
2025-08-31,33520,Kathmandu,25-30,Female,T-Shirts,K-Fashion Enthusiast,Low,2
2025-08-31,33521,Kathmandu,25-30,Female,Crop Tops,Classic Minimalist,Low,3
2025-08-31,33522,Kathmandu,20-24,Male,Hoodies,Classic Minimalist,Premium,3
2025-08-31,33523,Kathmandu,15-19,Male,Cargo Pants,K-Fashion Enthusiast,Mid,0
2025-08-31,33524,Kathmandu,20-24,Female,Pants,American Streetwear,Mid,2
2025-08-31,33525,Kathmandu,20-24,Female,Hoodies,American Streetwear,Low,5
2025-08-31,33526,Kathmandu,20-24,Female,Cargo Pants,American Streetwear,Mid,1
2025-08-31,33527,Kathmandu,31-40,Female,Cargo Pants,Bohemian/Indie,Low,0
2025-08-31,33528,Kathmandu,31-40,Female,Jackets,Bohemian/Indie,Mid,0
2025-08-31,33529,Kathmandu,20-24,Female,Jackets,American Streetwear,Low,0
2025-08-31,33530,Kathmandu,20-24,Male,Pants,Bohemian/Indie,Low,0
2025-08-31,33531,Kathmandu,20-24,Male,Cargo Pants,Classic Minimalist,Mid,1
2025-08-31,33532,Kathmandu,25-30,Male,Hoodies,K-Fashion Enthusiast,Low,4
2025-08-31,33533,Kathmandu,25-30,Male,T-Shirts,Bohemian/Indie,Mid,4
2025-08-31,33534,Kathmandu,20-24,Female,Hoodies,K-Fashion Enthusiast,Low,3
2025-08-31,33535,Kathmandu,20-24,Female,Jackets,K-Fashion Enthusiast,Mid,1
2025-08-31,33536,Lalitpur,31-40,Male,T-Shirts,Bohemian/Indie,Low,0
2025-08-31,33537,Lalitpur,20-24,Female,T-Shirts,American Streetwear,Premium,1
2025-08-31,33538,Lalitpur,25-30,Male,T-Shirts,Bohemian/Indie,Mid,3
2025-08-31,33539,Lalitpur,25-30,Male,Crop Tops,Classic Minimalist,Mid,4
2025-08-31,33540,Lalitpur,15-19,Male,Hoodies,K-Fashion Enthusiast,Low,5
2025-08-31,33541,Lalitpur,20-24,Male,Cargo Pants,Bohemian/Indie,Low,0
2025-08-31,33542,Lalitpur,20-24,Male,Hoodies,Classic Minimalist,Low,4
2025-08-31,33543,Lalitpur,20-24,Male,Jackets,K-Fashion Enthusiast,Low,2
2025-08-31,33544,Lalitpur,15-19,Male,Jackets,K-Fashion Enthusiast,Low,0
2025-08-31,33545,Lalitpur,15-19,Male,Cargo Pants,Classic Minimalist,Low,0
2025-08-31,33546,Lalitpur,25-30,Male,Pants,American Streetwear,Mid,0
2025-08-31,33547,Lalitpur,15-19,Female,Pants,Classic Minimalist,Low,0
2025-08-31,33548,Lalitpur,15-19,Female,T-Shirts,K-Fashion Enthusiast,Low,4
2025-08-31,33549,Pokhara,25-30,Female,Pants,Classic Minimalist,Premium,1
2025-08-31,33550,Pokhara,25-30,Male,Hoodies,Bohemian/Indie,Low,3
2025-08-31,33551,Pokhara,25-30,Male,Pants,American Streetwear,Low,0
2025-08-31,33552,Pokhara,31-40,Male,T-Shirts,Bohemian/Indie,Mid,0
2025-08-31,33553,Pokhara,31-40,Male,Hoodies,Classic Minimalist,Low,0
2025-08-31,33554,Pokhara,20-24,Male,T-Shirts,American Streetwear,Mid,1
2025-08-31,33555,Pokhara,31-40,Male,T-Shirts,American Streetwear,Mid,0
2025-08-31,33556,Biratnagar,20-24,Male,T-Shirts,American Streetwear,Low,3
2025-08-31,33557,Biratnagar,20-24,Male,Hoodies,American Streetwear,Low,2
2025-08-31,33558,Biratnagar,20-24,Male,T-Shirts,Classic Minimalist,Low,1
2025-08-31,33559,Biratnagar,25-30,Female,Cargo Pants,American Streetwear,Low,2
2025-08-31,33560,Biratnagar,25-30,Female,Pants,Bohemian/Indie,Premium,0
2025-08-31,33561,Biratnagar,20-24,Male,Hoodies,American Streetwear,Low,2
2025-08-31,33562,Biratnagar,20-24,Male,T-Shirts,Bohemian/Indie,Mid,3
2025-08-31,33563,Biratnagar,20-24,Male,Pants,American Streetwear,Low,0
2025-08-31,33564,Biratnagar,15-19,Male,Cargo Pants,K-Fashion Enthusiast,Low,0
2025-08-31,33565,Biratnagar,15-19,Male,Hoodies,K-Fashion Enthusiast,Low,4
2025-08-31,33566,Biratnagar,20-24,Male,Jackets,American Streetwear,Mid,1
2025-08-31,33567,Biratnagar,20-24,Male,Hoodies,Bohemian/Indie,Low,1
2025-08-31,33568,Biratnagar,15-19,Male,Hoodies,American Streetwear,Low,3
2025-08-31,33569,Bharatpur,20-24,Female,Pants,American Streetwear,Low,1
2025-08-31,33570,Bharatpur,15-19,Female,Crop Tops,Bohemian/Indie,Premium,1
2025-08-31,33571,Bharatpur,15-19,Female,Jackets,K-Fashion Enthusiast,Low,1
2025-09-01,33572,Kathmandu,15-19,Female,T-Shirts,K-Fashion Enthusiast,Low,3
2025-09-01,33573,Kathmandu,15-19,Female,Hoodies,Bohemian/Indie,Low,1
2025-09-01,33574,Kathmandu,20-24,Female,T-Shirts,Classic Minimalist,Low,1
2025-09-01,33575,Kathmandu,15-19,Male,Hoodies,K-Fashion Enthusiast,Low,6
2025-09-01,33576,Kathmandu,15-19,Male,Cargo Pants,Classic Minimalist,Premium,1
2025-09-01,33577,Kathmandu,20-24,Male,Pants,Bohemian/Indie,Mid,0
2025-09-01,33578,Kathmandu,20-24,Male,Jackets,American Streetwear,Low,2
2025-09-01,33579,Kathmandu,15-19,Male,Hoodies,Bohemian/Indie,Mid,2
2025-09-01,33580,Kathmandu,15-19,Male,Crop Tops,American Streetwear,Mid,1
2025-09-01,33581,Kathmandu,20-24,Male,Crop Tops,K-Fashion Enthusiast,Mid,0
2025-09-01,33582,Kathmandu,20-24,Male,Crop Tops,American Streetwear,Mid,3
2025-09-01,33583,Kathmandu,20-24,Female,Jackets,K-Fashion Enthusiast,Mid,2
2025-09-01,33584,Kathmandu,20-24,Female,Hoodies,Bohemian/Indie,Low,6
2025-09-01,33585,Kathmandu,20-24,Female,T-Shirts,K-Fashion Enthusiast,Mid,4
2025-09-01,33586,Lalitpur,20-24,Female,Cargo Pants,American Streetwear,Mid,1
2025-09-01,33587,Lalitpur,15-19,Female,Hoodies,K-Fashion Enthusiast,Mid,2
2025-09-01,33588,Lalitpur,15-19,Female,T-Shirts,American Streetwear,Low,1
2025-09-01,33589,Lalitpur,20-24,Female,Hoodies,K-Fashion Enthusiast,Low,6
2025-09-01,33590,Lalitpur,20-24,Female,Crop Tops,K-Fashion Enthusiast,Low,2
2025-09-01,33591,Lalitpur,20-24,Female,Pants,Classic Minimalist,Mid,0
2025-09-01,33592,Lalitpur,25-30,Female,Crop Tops,Bohemian/Indie,Premium,0
2025-09-01,33593,Lalitpur,20-24,Male,Cargo Pants,K-Fashion Enthusiast,Premium,1
2025-09-01,33594,Lalitpur,15-19,Female,Hoodies,Bohemian/Indie,Mid,3
2025-09-01,33595,Lalitpur,15-19,Female,T-Shirts,K-Fashion Enthusiast,Low,1
2025-09-01,33596,Lalitpur,31-40,Female,Pants,K-Fashion Enthusiast,Low,0
2025-09-01,33597,Lalitpur,31-40,Female,Hoodies,K-Fashion Enthusiast,Mid,4
2025-09-01,33598,Lalitpur,25-30,Female,Crop Tops,American Streetwear,Low,0
2025-09-01,33599,Lalitpur,15-19,Female,Pants,Classic Minimalist,Low,0
2025-09-01,33600,Lalitpur,15-19,Female,Cargo Pants,Bohemian/Indie,Low,1
2025-09-01,33601,Lalitpur,15-19,Female,Pants,Bohemian/Indie,Mid,0
2025-09-01,33602,Lalitpur,15-19,Female,T-Shirts,Bohemian/Indie,Mid,2
2025-09-01,33603,Lalitpur,20-24,Female,Pants,K-Fashion Enthusiast,Low,1
2025-09-01,33604,Lalitpur,25-30,Female,Cargo Pants,Classic Minimalist,Mid,2
2025-09-01,33605,Lalitpur,25-30,Female,Hoodies,K-Fashion Enthusiast,Low,3
2025-09-01,33606,Lalitpur,31-40,Male,Jackets,Classic Minimalist,Low,0
2025-09-01,33607,Lalitpur,15-19,Male,Cargo Pants,American Streetwear,Premium,1
2025-09-01,33608,Lalitpur,20-24,Male,Cargo Pants,American Streetwear,Mid,1
2025-09-01,33609,Lalitpur,15-19,Female,Jackets,Classic Minimalist,Premium,0
2025-09-01,33610,Lalitpur,25-30,Female,T-Shirts,Classic Minimalist,Low,1
2025-09-01,33611,Pokhara,20-24,Female,Cargo Pants,American Streetwear,Mid,2
2025-09-01,33612,Pokhara,20-24,Female,Pants,K-Fashion Enthusiast,Mid,0
2025-09-01,33613,Pokhara,20-24,Female,Cargo Pants,Classic Minimalist,Low,0
2025-09-01,33614,Pokhara,20-24,Male,Crop Tops,Classic Minimalist,Low,0
2025-09-01,33615,Pokhara,20-24,Non-binary,T-Shirts,Classic Minimalist,Low,3
2025-09-01,33616,Pokhara,20-24,Female,Pants,K-Fashion Enthusiast,Mid,0
2025-09-01,33617,Pokhara,15-19,Male,T-Shirts,K-Fashion Enthusiast,Low,1
2025-09-01,33618,Pokhara,15-19,Male,Hoodies,Bohemian/Indie,Mid,1
2025-09-01,33619,Pokhara,20-24,Female,Cargo Pants,American Streetwear,Low,2
2025-09-01,33620,Pokhara,20-24,Female,Hoodies,American Streetwear,Low,2
2025-09-01,33621,Pokhara,20-24,Female,Hoodies,K-Fashion Enthusiast,Mid,3
2025-09-01,33622,Pokhara,20-24,Female,Cargo Pants,Classic Minimalist,Low,2
2025-09-01,33623,Pokhara,25-30,Male,Hoodies,Bohemian/Indie,Low,1
2025-09-01,33624,Pokhara,25-30,Male,T-Shirts,American Streetwear,Low,2
2025-09-01,33625,Pokhara,15-19,Female,Cargo Pants,K-Fashion Enthusiast,Low,0
2025-09-01,33626,Pokhara,15-19,Female,Crop Tops,American Streetwear,Mid,2
2025-09-01,33627,Pokhara,25-30,Female,Crop Tops,Classic Minimalist,Premium,1
2025-09-01,33628,Pokhara,25-30,Female,Hoodies,K-Fashion Enthusiast,Low,1
2025-09-01,33629,Biratnagar,20-24,Male,Cargo Pants,Classic Minimalist,Mid,1
2025-09-01,33630,Biratnagar,20-24,Male,T-Shirts,American Streetwear,Low,1
2025-09-01,33631,Biratnagar,20-24,Male,Pants,Classic Minimalist,Low,0
2025-09-01,33632,Biratnagar,20-24,Male,Cargo Pants,Classic Minimalist,Low,0
2025-09-01,33633,Biratnagar,25-30,Female,Jackets,Bohemian/Indie,Low,0
2025-09-01,33634,Biratnagar,25-30,Female,Pants,Bohemian/Indie,Low,0
2025-09-01,33635,Biratnagar,25-30,Female,Pants,Classic Minimalist,Premium,2
2025-09-01,33636,Biratnagar,25-30,Female,Hoodies,Classic Minimalist,Low,2
2025-09-01,33637,Bharatpur,20-24,Female,Crop Tops,Bohemian/Indie,Low,0
2025-09-01,33638,Bharatpur,20-24,Female,T-Shirts,Classic Minimalist,Low,0
2025-09-01,33639,Bharatpur,20-24,Male,Cargo Pants,Bohemian/Indie,Low,1
2025-09-01,33640,Bharatpur,20-24,Male,T-Shirts,American Streetwear,Low,0
2025-09-02,33641,Kathmandu,20-24,Male,Hoodies,Bohemian/Indie,Mid,3
2025-09-02,33642,Kathmandu,15-19,Male,Crop Tops,American Streetwear,Low,0
2025-09-02,33643,Kathmandu,20-24,Male,Pants,Bohemian/Indie,Low,0
2025-09-02,33644,Kathmandu,15-19,Male,Pants,Classic Minimalist,Low,1
2025-09-02,33645,Kathmandu,20-24,Female,T-Shirts,K-Fashion Enthusiast,Low,0
2025-09-02,33646,Kathmandu,20-24,Female,Cargo Pants,K-Fashion Enthusiast,Premium,2
2025-09-02,33647,Kathmandu,15-19,Male,T-Shirts,American Streetwear,Low,3
2025-09-02,33648,Kathmandu,15-19,Male,Cargo Pants,Classic Minimalist,Premium,1
2025-09-02,33649,Kathmandu,20-24,Male,T-Shirts,American Streetwear,Mid,0
2025-09-02,33650,Kathmandu,20-24,Male,Cargo Pants,American Streetwear,Low,5
2025-09-02,33651,Kathmandu,20-24,Female,Cargo Pants,K-Fashion Enthusiast,Low,1
2025-09-02,33652,Kathmandu,20-24,Male,Hoodies,Bohemian/Indie,Mid,3
2025-09-02,33653,Kathmandu,15-19,Male,Cargo Pants,American Streetwear,Mid,3
2025-09-02,33654,Kathmandu,15-19,Female,T-Shirts,K-Fashion Enthusiast,Mid,0
2025-09-02,33655,Kathmandu,15-19,Female,Pants,American Streetwear,Low,0
2025-09-02,33656,Kathmandu,25-30,Male,T-Shirts,K-Fashion Enthusiast,Mid,0
2025-09-02,33657,Kathmandu,25-30,Male,Pants,Bohemian/Indie,Low,0
2025-09-02,33658,Kathmandu,20-24,Male,Cargo Pants,Bohemian/Indie,Low,0
2025-09-02,33659,Kathmandu,25-30,Male,Cargo Pants,Bohemian/Indie,Low,4
2025-09-02,33660,Kathmandu,25-30,Male,T-Shirts,Bohemian/Indie,Low,2
2025-09-02,33661,Kathmandu,15-19,Female,T-Shirts,Classic Minimalist,Low,0
2025-09-02,33662,Kathmandu,15-19,Female,Jackets,K-Fashion Enthusiast,Low,1
2025-09-02,33663,Kathmandu,31-40,Male,T-Shirts,Classic Minimalist,Mid,4
2025-09-02,33664,Kathmandu,25-30,Female,Jackets,K-Fashion Enthusiast,Low,1
2025-09-02,33665,Kathmandu,25-30,Female,Pants,Classic Minimalist,Mid,3
2025-09-02,33666,Kathmandu,20-24,Female,Jackets,Bohemian/Indie,Mid,0
2025-09-02,33667,Kathmandu,20-24,Male,Hoodies,American Streetwear,Mid,7
2025-09-02,33668,Lalitpur,20-24,Female,Jackets,K-Fashion Enthusiast,Low,0
2025-09-02,33669,Lalitpur,20-24,Male,Hoodies,American Streetwear,Premium,4
2025-09-02,33670,Lalitpur,15-19,Female,Cargo Pants,Bohemian/Indie,Mid,2
2025-09-02,33671,Lalitpur,15-19,Female,Hoodies,Bohemian/Indie,Low,1
2025-09-02,33672,Lalitpur,31-40,Female,Cargo Pants,American Streetwear,Mid,0
2025-09-02,33673,Lalitpur,31-40,Male,Crop Tops,Classic Minimalist,Low,0
2025-09-02,33674,Lalitpur,31-40,Male,Hoodies,Classic Minimalist,Mid,2
2025-09-02,33675,Lalitpur,15-19,Female,Cargo Pants,K-Fashion Enthusiast,Low,1
2025-09-02,33676,Lalitpur,31-40,Female,Cargo Pants,American Streetwear,Low,0
2025-09-02,33677,Lalitpur,15-19,Female,Hoodies,K-Fashion Enthusiast,Low,3
2025-09-02,33678,Lalitpur,20-24,Male,Cargo Pants,Classic Minimalist,Mid,1
2025-09-02,33679,Lalitpur,20-24,Female,Hoodies,K-Fashion Enthusiast,Low,5
2025-09-02,33680,Lalitpur,15-19,Male,T-Shirts,American Streetwear,Mid,1
2025-09-02,33681,Lalitpur,25-30,Female,Pants,K-Fashion Enthusiast,Low,1
2025-09-02,33682,Lalitpur,25-30,Female,T-Shirts,K-Fashion Enthusiast,Low,1
2025-09-02,33683,Lalitpur,31-40,Female,Pants,Bohemian/Indie,Mid,0
2025-09-02,33684,Lalitpur,31-40,Female,Hoodies,Classic Minimalist,Mid,6
2025-09-02,33685,Lalitpur,20-24,Male,T-Shirts,American Streetwear,Low,1
2025-09-02,33686,Lalitpur,20-24,Female,Pants,Classic Minimalist,Mid,0
2025-09-02,33687,Lalitpur,25-30,Female,Cargo Pants,K-Fashion Enthusiast,Low,1
2025-09-02,33688,Lalitpur,25-30,Male,Pants,Bohemian/Indie,Premium,1
2025-09-02,33689,Lalitpur,15-19,Male,Hoodies,Bohemian/Indie,Low,3
2025-09-02,33690,Lalitpur,15-19,Male,Pants,K-Fashion Enthusiast,Low,0
2025-09-02,33691,Lalitpur,20-24,Female,Jackets,Bohemian/Indie,Low,1
2025-09-02,33692,Pokhara,15-19,Female,Pants,Classic Minimalist,Low,0
2025-09-02,33693,Pokhara,15-19,Female,T-Shirts,K-Fashion Enthusiast,Low,1
2025-09-02,33694,Pokhara,15-19,Male,Pants,American Streetwear,Low,1
2025-09-02,33695,Pokhara,15-19,Male,T-Shirts,K-Fashion Enthusiast,Low,0
2025-09-02,33696,Pokhara,20-24,Male,Jackets,American Streetwear,Mid,1
2025-09-02,33697,Pokhara,20-24,Male,Pants,American Streetwear,Low,0
2025-09-02,33698,Pokhara,15-19,Female,Crop Tops,Bohemian/Indie,Low,0
2025-09-02,33699,Pokhara,15-19,Female,T-Shirts,American Streetwear,Low,0
2025-09-02,33700,Pokhara,15-19,Female,T-Shirts,K-Fashion Enthusiast,Mid,1
2025-09-02,33701,Pokhara,25-30,Male,Pants,K-Fashion Enthusiast,Mid,0
2025-09-02,33702,Pokhara,31-40,Female,Cargo Pants,Classic Minimalist,Mid,1
2025-09-02,33703,Pokhara,25-30,Male,Cargo Pants,Classic Minimalist,Low,2
2025-09-02,33704,Pokhara,25-30,Male,T-Shirts,Bohemian/Indie,Low,2
2025-09-02,33705,Pokhara,20-24,Male,T-Shirts,K-Fashion Enthusiast,Mid,1
2025-09-02,33706,Pokhara,31-40,Female,Crop Tops,K-Fashion Enthusiast,Low,0
2025-09-02,33707,Pokhara,31-40,Female,Hoodies,Bohemian/Indie,Low,1
2025-09-02,33708,Biratnagar,20-24,Female,Crop Tops,American Streetwear,Low,0
2025-09-02,33709,Biratnagar,20-24,Female,Pants,Bohemian/Indie,Low,0
2025-09-02,33710,Biratnagar,20-24,Male,Jackets,American Streetwear,Low,0
2025-09-02,33711,Biratnagar,20-24,Male,Cargo Pants,Classic Minimalist,Low,2
2025-09-02,33712,Biratnagar,20-24,Male,Pants,K-Fashion Enthusiast,Mid,3
2025-09-02,33713,Biratnagar,20-24,Male,Pants,Classic Minimalist,Low,0
2025-09-02,33714,Biratnagar,20-24,Male,Jackets,American Streetwear,Low,1
2025-09-02,33715,Biratnagar,20-24,Female,Crop Tops,American Streetwear,Mid,0
2025-09-02,33716,Bharatpur,31-40,Male,Pants,K-Fashion Enthusiast,Low,1
